variant,orderDate,orderTime,previously_tried_greenies,preferred_retailer,audience
TEENIE,2026-05-05,13:15:00,No,Target,instagram
TEENIE,2026-05-05,14:18:00,Yes,Walmart,google
TEENIE,2026-05-05,15:21:00,No,PetSmart,email
TEENIE,2026-05-05,16:24:00,Yes,Chewy,facebook
TEENIE,2026-05-05,17:27:00,No,Amazon,instagram
TEENIE,2026-05-05,18:30:00,Yes,Target,google
TEENIE,2026-05-05,19:33:00,No,Walmart,email
TEENIE,2026-05-05,08:36:00,Yes,PetSmart,facebook
TEENIE,2026-05-05,09:39:00,No,Chewy,instagram
TEENIE,2026-05-05,10:42:00,Yes,Amazon,google
TEENIE,2026-05-05,11:45:00,No,Target,email
TEENIE,2026-05-05,12:48:00,Yes,Walmart,facebook
TEENIE,2026-05-05,13:51:00,No,PetSmart,instagram
TEENIE,2026-05-05,14:54:00,Yes,Chewy,google
TEENIE,2026-05-05,15:57:00,No,Amazon,email
TEENIE,2026-05-05,16:00:00,Yes,Target,facebook
TEENIE,2026-05-05,17:03:00,No,Walmart,instagram
TEENIE,2026-05-05,18:06:00,Yes,PetSmart,google
TEENIE,2026-05-05,19:09:00,No,Chewy,email
TEENIE,2026-05-05,08:12:00,Yes,Amazon,facebook
TEENIE,2026-05-05,09:15:00,No,Target,instagram
TEENIE,2026-05-05,10:18:00,Yes,Walmart,google
TEENIE,2026-05-05,11:21:00,No,PetSmart,email
TEENIE,2026-05-05,12:24:00,Yes,Chewy,facebook
TEENIE,2026-05-05,13:27:00,No,Amazon,instagram
TEENIE,2026-05-05,14:30:00,Yes,Target,google
TEENIE,2026-05-05,15:33:00,No,Walmart,email
TEENIE,2026-05-05,16:36:00,Yes,PetSmart,facebook
TEENIE,2026-05-05,17:39:00,No,Chewy,instagram
TEENIE,2026-05-05,18:42:00,Yes,Amazon,google
TEENIE,2026-05-05,19:45:00,No,Target,email
TEENIE,2026-05-05,08:48:00,Yes,Walmart,facebook
TEENIE,2026-05-05,09:51:00,No,PetSmart,instagram
TEENIE,2026-05-05,10:54:00,Yes,Chewy,google
TEENIE,2026-05-05,11:57:00,No,Amazon,email
TEENIE,2026-05-05,12:00:00,Yes,Target,facebook
TEENIE,2026-05-05,13:03:00,No,Walmart,instagram
TEENIE,2026-05-05,14:06:00,Yes,PetSmart,google
TEENIE,2026-05-05,15:09:00,No,Chewy,email
TEENIE,2026-05-05,16:12:00,Yes,Amazon,facebook
TEENIE,2026-05-05,17:15:00,No,Target,instagram
TEENIE,2026-05-05,18:18:00,Yes,Walmart,google
TEENIE,2026-05-05,19:21:00,No,PetSmart,email
TEENIE,2026-05-05,08:24:00,Yes,Chewy,facebook
TEENIE,2026-05-05,09:27:00,No,Amazon,instagram
TEENIE,2026-05-05,10:30:00,Yes,Target,google
Petite,2026-05-05,08:00:00,Yes,Target,facebook
Petite,2026-05-05,09:03:00,No,Walmart,instagram
Petite,2026-05-05,10:06:00,Yes,PetSmart,google
Petite,2026-05-05,11:09:00,No,Chewy,email
Petite,2026-05-05,12:12:00,Yes,Amazon,facebook
Petite,2026-05-05,13:15:00,No,Target,instagram
Petite,2026-05-05,14:18:00,Yes,Walmart,google
Petite,2026-05-05,15:21:00,No,PetSmart,email
Petite,2026-05-05,16:24:00,Yes,Chewy,facebook
Petite,2026-05-05,17:27:00,No,Amazon,instagram
Petite,2026-05-05,18:30:00,Yes,Target,google
Petite,2026-05-05,19:33:00,No,Walmart,email
Petite,2026-05-05,08:36:00,Yes,PetSmart,facebook
Petite,2026-05-05,09:39:00,No,Chewy,instagram
Petite,2026-05-05,10:42:00,Yes,Amazon,google
Petite,2026-05-05,11:45:00,No,Target,email
Petite,2026-05-05,12:48:00,Yes,Walmart,facebook
Petite,2026-05-05,13:51:00,No,PetSmart,instagram
Petite,2026-05-05,14:54:00,Yes,Chewy,google
Petite,2026-05-05,15:57:00,No,Amazon,email
Petite,2026-05-05,16:00:00,Yes,Target,facebook
Petite,2026-05-05,17:03:00,No,Walmart,instagram
Petite,2026-05-05,18:06:00,Yes,PetSmart,google
Petite,2026-05-05,19:09:00,No,Chewy,email
Petite,2026-05-05,08:12:00,Yes,Amazon,facebook
Petite,2026-05-05,09:15:00,No,Target,instagram
Petite,2026-05-05,10:18:00,Yes,Walmart,google
Petite,2026-05-05,11:21:00,No,PetSmart,email
Petite,2026-05-05,12:24:00,Yes,Chewy,facebook
Petite,2026-05-05,13:27:00,No,Amazon,instagram
Petite,2026-05-05,14:30:00,Yes,Target,google
Petite,2026-05-05,15:33:00,No,Walmart,email
Petite,2026-05-05,16:36:00,Yes,PetSmart,facebook
Petite,2026-05-05,17:39:00,No,Chewy,instagram
Petite,2026-05-05,18:42:00,Yes,Amazon,google
Petite,2026-05-05,19:45:00,No,Target,email
Petite,2026-05-05,08:48:00,Yes,Walmart,facebook
Petite,2026-05-05,09:51:00,No,PetSmart,instagram
Petite,2026-05-05,10:54:00,Yes,Chewy,google
Petite,2026-05-05,11:57:00,No,Amazon,email
Petite,2026-05-05,12:00:00,Yes,Target,facebook
Petite,2026-05-05,13:03:00,No,Walmart,instagram
Petite,2026-05-05,14:06:00,Yes,PetSmart,google
Petite,2026-05-05,15:09:00,No,Chewy,email
Petite,2026-05-05,16:12:00,Yes,Amazon,facebook
Petite,2026-05-05,17:15:00,No,Target,instagram
Petite,2026-05-05,18:18:00,Yes,Walmart,google
Petite,2026-05-05,19:21:00,No,PetSmart,email
Petite,2026-05-05,08:24:00,Yes,Chewy,facebook
Petite,2026-05-05,09:27:00,No,Amazon,instagram
Petite,2026-05-05,10:30:00,Yes,Target,google
Petite,2026-05-05,11:33:00,No,Walmart,email
Petite,2026-05-05,12:36:00,Yes,PetSmart,facebook
Petite,2026-05-05,13:39:00,No,Chewy,instagram
Petite,2026-05-05,14:42:00,Yes,Amazon,google
Petite,2026-05-05,15:45:00,No,Target,email
Petite,2026-05-05,16:48:00,Yes,Walmart,facebook
Petite,2026-05-05,17:51:00,No,PetSmart,instagram
Petite,2026-05-05,18:54:00,Yes,Chewy,google
Petite,2026-05-05,19:57:00,No,Amazon,email
Petite,2026-05-05,08:00:00,Yes,Target,facebook
Petite,2026-05-05,09:03:00,No,Walmart,instagram
Petite,2026-05-05,10:06:00,Yes,PetSmart,google
Petite,2026-05-05,11:09:00,No,Chewy,email
Petite,2026-05-05,12:12:00,Yes,Amazon,facebook
Petite,2026-05-05,13:15:00,No,Target,instagram
Petite,2026-05-05,14:18:00,Yes,Walmart,google
Petite,2026-05-05,15:21:00,No,PetSmart,email
Petite,2026-05-05,16:24:00,Yes,Chewy,facebook
Petite,2026-05-05,17:27:00,No,Amazon,instagram
Petite,2026-05-05,18:30:00,Yes,Target,google
Petite,2026-05-05,19:33:00,No,Walmart,email
Petite,2026-05-05,08:36:00,Yes,PetSmart,facebook
Petite,2026-05-05,09:39:00,No,Chewy,instagram
Petite,2026-05-05,10:42:00,Yes,Amazon,google
Petite,2026-05-05,11:45:00,No,Target,email
Petite,2026-05-05,12:48:00,Yes,Walmart,facebook
Petite,2026-05-05,13:51:00,No,PetSmart,instagram
Petite,2026-05-05,14:54:00,Yes,Chewy,google
Petite,2026-05-05,15:57:00,No,Amazon,email
Petite,2026-05-05,16:00:00,Yes,Target,facebook
Regular,2026-05-05,08:00:00,Yes,Target,facebook
Regular,2026-05-05,09:03:00,No,Walmart,instagram
Regular,2026-05-05,10:06:00,Yes,PetSmart,google
Regular,2026-05-05,11:09:00,No,Chewy,email
Regular,2026-05-05,12:12:00,Yes,Amazon,facebook
Regular,2026-05-05,13:15:00,No,Target,instagram
Regular,2026-05-05,14:18:00,Yes,Walmart,google
Regular,2026-05-05,15:21:00,No,PetSmart,email
Regular,2026-05-05,16:24:00,Yes,Chewy,facebook
Regular,2026-05-05,17:27:00,No,Amazon,instagram
Regular,2026-05-05,18:30:00,Yes,Target,google
Regular,2026-05-05,19:33:00,No,Walmart,email
Regular,2026-05-05,08:36:00,Yes,PetSmart,facebook
Regular,2026-05-05,09:39:00,No,Chewy,instagram
Regular,2026-05-05,10:42:00,Yes,Amazon,google
Regular,2026-05-05,11:45:00,No,Target,email
Regular,2026-05-05,12:48:00,Yes,Walmart,facebook
Regular,2026-05-05,13:51:00,No,PetSmart,instagram
Regular,2026-05-05,14:54:00,Yes,Chewy,google
Regular,2026-05-05,15:57:00,No,Amazon,email
Regular,2026-05-05,16:00:00,Yes,Target,facebook
Regular,2026-05-05,17:03:00,No,Walmart,instagram
Regular,2026-05-05,18:06:00,Yes,PetSmart,google
Regular,2026-05-05,19:09:00,No,Chewy,email
Regular,2026-05-05,08:12:00,Yes,Amazon,facebook
Regular,2026-05-05,09:15:00,No,Target,instagram
Regular,2026-05-05,10:18:00,Yes,Walmart,google
Regular,2026-05-05,11:21:00,No,PetSmart,email
Regular,2026-05-05,12:24:00,Yes,Chewy,facebook
Regular,2026-05-05,13:27:00,No,Amazon,instagram
Regular,2026-05-05,14:30:00,Yes,Target,google
Regular,2026-05-05,15:33:00,No,Walmart,email
Regular,2026-05-05,16:36:00,Yes,PetSmart,facebook
Regular,2026-05-05,17:39:00,No,Chewy,instagram
Regular,2026-05-05,18:42:00,Yes,Amazon,google
Regular,2026-05-05,19:45:00,No,Target,email
Regular,2026-05-05,08:48:00,Yes,Walmart,facebook
Regular,2026-05-05,09:51:00,No,PetSmart,instagram
Regular,2026-05-05,10:54:00,Yes,Chewy,google
Regular,2026-05-05,11:57:00,No,Amazon,email
Regular,2026-05-05,12:00:00,Yes,Target,facebook
Regular,2026-05-05,13:03:00,No,Walmart,instagram
Regular,2026-05-05,14:06:00,Yes,PetSmart,google
Regular,2026-05-05,15:09:00,No,Chewy,email
Regular,2026-05-05,16:12:00,Yes,Amazon,facebook
Regular,2026-05-05,17:15:00,No,Target,instagram
Regular,2026-05-05,18:18:00,Yes,Walmart,google
Regular,2026-05-05,19:21:00,No,PetSmart,email
Regular,2026-05-05,08:24:00,Yes,Chewy,facebook
Regular,2026-05-05,09:27:00,No,Amazon,instagram
Regular,2026-05-05,10:30:00,Yes,Target,google
Regular,2026-05-05,11:33:00,No,Walmart,email
Regular,2026-05-05,12:36:00,Yes,PetSmart,facebook
Regular,2026-05-05,13:39:00,No,Chewy,instagram
Regular,2026-05-05,14:42:00,Yes,Amazon,google
Regular,2026-05-05,15:45:00,No,Target,email
Regular,2026-05-05,16:48:00,Yes,Walmart,facebook
Regular,2026-05-05,17:51:00,No,PetSmart,instagram
Regular,2026-05-05,18:54:00,Yes,Chewy,google
Regular,2026-05-05,19:57:00,No,Amazon,email
Regular,2026-05-05,08:00:00,Yes,Target,facebook
Regular,2026-05-05,09:03:00,No,Walmart,instagram
Regular,2026-05-05,10:06:00,Yes,PetSmart,google
Regular,2026-05-05,11:09:00,No,Chewy,email
Regular,2026-05-05,12:12:00,Yes,Amazon,facebook
Regular,2026-05-05,13:15:00,No,Target,instagram
Regular,2026-05-05,14:18:00,Yes,Walmart,google
Regular,2026-05-05,15:21:00,No,PetSmart,email
Regular,2026-05-05,16:24:00,Yes,Chewy,facebook
Regular,2026-05-05,17:27:00,No,Amazon,instagram
Regular,2026-05-05,18:30:00,Yes,Target,google
Regular,2026-05-05,19:33:00,No,Walmart,email
Regular,2026-05-05,08:36:00,Yes,PetSmart,facebook
Regular,2026-05-05,09:39:00,No,Chewy,instagram
Regular,2026-05-05,10:42:00,Yes,Amazon,google
Regular,2026-05-05,11:45:00,No,Target,email
Regular,2026-05-05,12:48:00,Yes,Walmart,facebook
Regular,2026-05-05,13:51:00,No,PetSmart,instagram
Regular,2026-05-05,14:54:00,Yes,Chewy,google
Regular,2026-05-05,15:57:00,No,Amazon,email
Regular,2026-05-05,16:00:00,Yes,Target,facebook
Regular,2026-05-05,17:03:00,No,Walmart,instagram
Regular,2026-05-05,18:06:00,Yes,PetSmart,google
Regular,2026-05-05,19:09:00,No,Chewy,email
Regular,2026-05-05,08:12:00,Yes,Amazon,facebook
Regular,2026-05-05,09:15:00,No,Target,instagram
Regular,2026-05-05,10:18:00,Yes,Walmart,google
Regular,2026-05-05,11:21:00,No,PetSmart,email
Regular,2026-05-05,12:24:00,Yes,Chewy,facebook
Regular,2026-05-05,13:27:00,No,Amazon,instagram
Regular,2026-05-05,14:30:00,Yes,Target,google
Regular,2026-05-05,15:33:00,No,Walmart,email
Regular,2026-05-05,16:36:00,Yes,PetSmart,facebook
Regular,2026-05-05,17:39:00,No,Chewy,instagram
Regular,2026-05-05,18:42:00,Yes,Amazon,google
Regular,2026-05-05,19:45:00,No,Target,email
Regular,2026-05-05,08:48:00,Yes,Walmart,facebook
Regular,2026-05-05,09:51:00,No,PetSmart,instagram
Regular,2026-05-05,10:54:00,Yes,Chewy,google
Regular,2026-05-05,11:57:00,No,Amazon,email
Regular,2026-05-05,12:00:00,Yes,Target,facebook
Regular,2026-05-05,13:03:00,No,Walmart,instagram
Regular,2026-05-05,14:06:00,Yes,PetSmart,google
Regular,2026-05-05,15:09:00,No,Chewy,email
Regular,2026-05-05,16:12:00,Yes,Amazon,facebook
Regular,2026-05-05,17:15:00,No,Target,instagram
Regular,2026-05-05,18:18:00,Yes,Walmart,google
Regular,2026-05-05,19:21:00,No,PetSmart,email
Regular,2026-05-05,08:24:00,Yes,Chewy,facebook
Regular,2026-05-05,09:27:00,No,Amazon,instagram
Regular,2026-05-05,10:30:00,Yes,Target,google
Regular,2026-05-05,11:33:00,No,Walmart,email
Regular,2026-05-05,12:36:00,Yes,PetSmart,facebook
Regular,2026-05-05,13:39:00,No,Chewy,instagram
Regular,2026-05-05,14:42:00,Yes,Amazon,google
Regular,2026-05-05,15:45:00,No,Target,email
Regular,2026-05-05,16:48:00,Yes,Walmart,facebook
Regular,2026-05-05,17:51:00,No,PetSmart,instagram
Regular,2026-05-05,18:54:00,Yes,Chewy,google
Regular,2026-05-05,19:57:00,No,Amazon,email
Regular,2026-05-05,08:00:00,Yes,Target,facebook
Regular,2026-05-05,09:03:00,No,Walmart,instagram
Regular,2026-05-05,10:06:00,Yes,PetSmart,google
Regular,2026-05-05,11:09:00,No,Chewy,email
Regular,2026-05-05,12:12:00,Yes,Amazon,facebook
Regular,2026-05-05,13:15:00,No,Target,instagram
Regular,2026-05-05,14:18:00,Yes,Walmart,google
Regular,2026-05-05,15:21:00,No,PetSmart,email
Regular,2026-05-05,16:24:00,Yes,Chewy,facebook
Regular,2026-05-05,17:27:00,No,Amazon,instagram
Regular,2026-05-05,18:30:00,Yes,Target,google
Large,2026-05-05,08:00:00,Yes,Target,facebook
Large,2026-05-05,09:03:00,No,Walmart,instagram
Large,2026-05-05,10:06:00,Yes,PetSmart,google
Large,2026-05-05,11:09:00,No,Chewy,email
Large,2026-05-05,12:12:00,Yes,Amazon,facebook
Large,2026-05-05,13:15:00,No,Target,instagram
Large,2026-05-05,14:18:00,Yes,Walmart,google
Large,2026-05-05,15:21:00,No,PetSmart,email
Large,2026-05-05,16:24:00,Yes,Chewy,facebook
Large,2026-05-05,17:27:00,No,Amazon,instagram
Large,2026-05-05,18:30:00,Yes,Target,google
Large,2026-05-05,19:33:00,No,Walmart,email
Large,2026-05-05,08:36:00,Yes,PetSmart,facebook
Large,2026-05-05,09:39:00,No,Chewy,instagram
Large,2026-05-05,10:42:00,Yes,Amazon,google
Large,2026-05-05,11:45:00,No,Target,email
Large,2026-05-05,12:48:00,Yes,Walmart,facebook
Large,2026-05-05,13:51:00,No,PetSmart,instagram
Large,2026-05-05,14:54:00,Yes,Chewy,google
Large,2026-05-05,15:57:00,No,Amazon,email
Large,2026-05-05,16:00:00,Yes,Target,facebook
Large,2026-05-05,17:03:00,No,Walmart,instagram
Large,2026-05-05,18:06:00,Yes,PetSmart,google
Large,2026-05-05,19:09:00,No,Chewy,email
Large,2026-05-05,08:12:00,Yes,Amazon,facebook
Large,2026-05-05,09:15:00,No,Target,instagram
Large,2026-05-05,10:18:00,Yes,Walmart,google
Large,2026-05-05,11:21:00,No,PetSmart,email
Large,2026-05-05,12:24:00,Yes,Chewy,facebook
Large,2026-05-05,13:27:00,No,Amazon,instagram
Large,2026-05-05,14:30:00,Yes,Target,google
Large,2026-05-05,15:33:00,No,Walmart,email
Large,2026-05-05,16:36:00,Yes,PetSmart,facebook
Large,2026-05-05,17:39:00,No,Chewy,instagram
Large,2026-05-05,18:42:00,Yes,Amazon,google
Large,2026-05-05,19:45:00,No,Target,email
Large,2026-05-05,08:48:00,Yes,Walmart,facebook
Large,2026-05-05,09:51:00,No,PetSmart,instagram
Large,2026-05-05,10:54:00,Yes,Chewy,google
Large,2026-05-05,11:57:00,No,Amazon,email
Large,2026-05-05,12:00:00,Yes,Target,facebook
Large,2026-05-05,13:03:00,No,Walmart,instagram
Large,2026-05-05,14:06:00,Yes,PetSmart,google
Large,2026-05-05,15:09:00,No,Chewy,email
Large,2026-05-05,16:12:00,Yes,Amazon,facebook
Large,2026-05-05,17:15:00,No,Target,instagram
Large,2026-05-05,18:18:00,Yes,Walmart,google
Large,2026-05-05,19:21:00,No,PetSmart,email
Large,2026-05-05,08:24:00,Yes,Chewy,facebook
Large,2026-05-05,09:27:00,No,Amazon,instagram
Large,2026-05-05,10:30:00,Yes,Target,google
Large,2026-05-05,11:33:00,No,Walmart,email
Large,2026-05-05,12:36:00,Yes,PetSmart,facebook
Large,2026-05-05,13:39:00,No,Chewy,instagram
Large,2026-05-05,14:42:00,Yes,Amazon,google
Large,2026-05-05,15:45:00,No,Target,email
Large,2026-05-05,16:48:00,Yes,Walmart,facebook
Large,2026-05-05,17:51:00,No,PetSmart,instagram
Large,2026-05-05,18:54:00,Yes,Chewy,google
Large,2026-05-05,19:57:00,No,Amazon,email
Large,2026-05-05,08:00:00,Yes,Target,facebook
Large,2026-05-05,09:03:00,No,Walmart,instagram
Large,2026-05-05,10:06:00,Yes,PetSmart,google
Large,2026-05-05,11:09:00,No,Chewy,email
Large,2026-05-05,12:12:00,Yes,Amazon,facebook
Large,2026-05-05,13:15:00,No,Target,instagram
Large,2026-05-05,14:18:00,Yes,Walmart,google
Large,2026-05-05,15:21:00,No,PetSmart,email
Large,2026-05-05,16:24:00,Yes,Chewy,facebook
Large,2026-05-05,17:27:00,No,Amazon,instagram
Large,2026-05-05,18:30:00,Yes,Target,google
Large,2026-05-05,19:33:00,No,Walmart,email
Large,2026-05-05,08:36:00,Yes,PetSmart,facebook
Large,2026-05-05,09:39:00,No,Chewy,instagram
Large,2026-05-05,10:42:00,Yes,Amazon,google
Large,2026-05-05,11:45:00,No,Target,email
Large,2026-05-05,12:48:00,Yes,Walmart,facebook
Large,2026-05-05,13:51:00,No,PetSmart,instagram
Large,2026-05-05,14:54:00,Yes,Chewy,google
Large,2026-05-05,15:57:00,No,Amazon,email
Large,2026-05-05,16:00:00,Yes,Target,facebook
Large,2026-05-05,17:03:00,No,Walmart,instagram
Large,2026-05-05,18:06:00,Yes,PetSmart,google
Large,2026-05-05,19:09:00,No,Chewy,email
Large,2026-05-05,08:12:00,Yes,Amazon,facebook
Large,2026-05-05,09:15:00,No,Target,instagram
Large,2026-05-05,10:18:00,Yes,Walmart,google
Large,2026-05-05,11:21:00,No,PetSmart,email
Large,2026-05-05,12:24:00,Yes,Chewy,facebook
Large,2026-05-05,13:27:00,No,Amazon,instagram
Large,2026-05-05,14:30:00,Yes,Target,google
Large,2026-05-05,15:33:00,No,Walmart,email
Large,2026-05-05,16:36:00,Yes,PetSmart,facebook
Large,2026-05-05,17:39:00,No,Chewy,instagram
Large,2026-05-05,18:42:00,Yes,Amazon,google
Large,2026-05-05,19:45:00,No,Target,email
Large,2026-05-05,08:48:00,Yes,Walmart,facebook
Large,2026-05-05,09:51:00,No,PetSmart,instagram
Large,2026-05-05,10:54:00,Yes,Chewy,google
Large,2026-05-05,11:57:00,No,Amazon,email
Large,2026-05-05,12:00:00,Yes,Target,facebook
Large,2026-05-05,13:03:00,No,Walmart,instagram
Large,2026-05-05,14:06:00,Yes,PetSmart,google
Large,2026-05-05,15:09:00,No,Chewy,email
Large,2026-05-05,16:12:00,Yes,Amazon,facebook
Large,2026-05-05,17:15:00,No,Target,instagram
Large,2026-05-05,18:18:00,Yes,Walmart,google
Large,2026-05-05,19:21:00,No,PetSmart,email
Large,2026-05-05,08:24:00,Yes,Chewy,facebook
Large,2026-05-05,09:27:00,No,Amazon,instagram
Large,2026-05-05,10:30:00,Yes,Target,google
Large,2026-05-05,11:33:00,No,Walmart,email
Large,2026-05-05,12:36:00,Yes,PetSmart,facebook
Large,2026-05-05,13:39:00,No,Chewy,instagram
Large,2026-05-05,14:42:00,Yes,Amazon,google
Large,2026-05-05,15:45:00,No,Target,email
Large,2026-05-05,16:48:00,Yes,Walmart,facebook
Large,2026-05-05,17:51:00,No,PetSmart,instagram
Large,2026-05-05,18:54:00,Yes,Chewy,google
Large,2026-05-05,19:57:00,No,Amazon,email
Large,2026-05-05,08:00:00,Yes,Target,facebook
Large,2026-05-05,09:03:00,No,Walmart,instagram
Large,2026-05-05,10:06:00,Yes,PetSmart,google
Large,2026-05-05,11:09:00,No,Chewy,email
Large,2026-05-05,12:12:00,Yes,Amazon,facebook
Large,2026-05-05,13:15:00,No,Target,instagram
Large,2026-05-05,14:18:00,Yes,Walmart,google
Large,2026-05-05,15:21:00,No,PetSmart,email
Large,2026-05-05,16:24:00,Yes,Chewy,facebook
Large,2026-05-05,17:27:00,No,Amazon,instagram
Large,2026-05-05,18:30:00,Yes,Target,google
Large,2026-05-05,19:33:00,No,Walmart,email
Large,2026-05-05,08:36:00,Yes,PetSmart,facebook
Large,2026-05-05,09:39:00,No,Chewy,instagram
Large,2026-05-05,10:42:00,Yes,Amazon,google
Large,2026-05-05,11:45:00,No,Target,email
Large,2026-05-05,12:48:00,Yes,Walmart,facebook
Large,2026-05-05,13:51:00,No,PetSmart,instagram
Large,2026-05-05,14:54:00,Yes,Chewy,google
Large,2026-05-05,15:57:00,No,Amazon,email
Large,2026-05-05,16:00:00,Yes,Target,facebook
Large,2026-05-05,17:03:00,No,Walmart,instagram
Large,2026-05-05,18:06:00,Yes,PetSmart,google
Large,2026-05-05,19:09:00,No,Chewy,email
Large,2026-05-05,08:12:00,Yes,Amazon,facebook
Large,2026-05-05,09:15:00,No,Target,instagram
Large,2026-05-05,10:18:00,Yes,Walmart,google
Large,2026-05-05,11:21:00,No,PetSmart,email
Large,2026-05-05,12:24:00,Yes,Chewy,facebook
Large,2026-05-05,13:27:00,No,Amazon,instagram
Large,2026-05-05,14:30:00,Yes,Target,google
Large,2026-05-05,15:33:00,No,Walmart,email
Large,2026-05-05,16:36:00,Yes,PetSmart,facebook
Large,2026-05-05,17:39:00,No,Chewy,instagram
Large,2026-05-05,18:42:00,Yes,Amazon,google
Large,2026-05-05,19:45:00,No,Target,email
Large,2026-05-05,08:48:00,Yes,Walmart,facebook
Large,2026-05-05,09:51:00,No,PetSmart,instagram
Large,2026-05-05,10:54:00,Yes,Chewy,google
Large,2026-05-05,11:57:00,No,Amazon,email
Large,2026-05-05,12:00:00,Yes,Target,facebook
Large,2026-05-05,13:03:00,No,Walmart,instagram
Large,2026-05-05,14:06:00,Yes,PetSmart,google
Large,2026-05-05,15:09:00,No,Chewy,email
Large,2026-05-05,16:12:00,Yes,Amazon,facebook
Large,2026-05-05,17:15:00,No,Target,instagram
Large,2026-05-05,18:18:00,Yes,Walmart,google
Large,2026-05-05,19:21:00,No,PetSmart,email
Large,2026-05-05,08:24:00,Yes,Chewy,facebook
Large,2026-05-05,09:27:00,No,Amazon,instagram
Large,2026-05-05,10:30:00,Yes,Target,google
TEENIE,2026-05-06,08:00:00,No,Walmart,instagram
TEENIE,2026-05-06,09:03:00,Yes,PetSmart,google
TEENIE,2026-05-06,10:06:00,No,Chewy,email
TEENIE,2026-05-06,11:09:00,Yes,Amazon,facebook
TEENIE,2026-05-06,12:12:00,No,Target,instagram
TEENIE,2026-05-06,13:15:00,Yes,Walmart,google
TEENIE,2026-05-06,14:18:00,No,PetSmart,email
TEENIE,2026-05-06,15:21:00,Yes,Chewy,facebook
TEENIE,2026-05-06,16:24:00,No,Amazon,instagram
TEENIE,2026-05-06,17:27:00,Yes,Target,google
TEENIE,2026-05-06,18:30:00,No,Walmart,email
TEENIE,2026-05-06,19:33:00,Yes,PetSmart,facebook
TEENIE,2026-05-06,08:36:00,No,Chewy,instagram
TEENIE,2026-05-06,09:39:00,Yes,Amazon,google
TEENIE,2026-05-06,10:42:00,No,Target,email
TEENIE,2026-05-06,11:45:00,Yes,Walmart,facebook
TEENIE,2026-05-06,12:48:00,No,PetSmart,instagram
TEENIE,2026-05-06,13:51:00,Yes,Chewy,google
TEENIE,2026-05-06,14:54:00,No,Amazon,email
TEENIE,2026-05-06,15:57:00,Yes,Target,facebook
TEENIE,2026-05-06,16:00:00,No,Walmart,instagram
TEENIE,2026-05-06,17:03:00,Yes,PetSmart,google
TEENIE,2026-05-06,18:06:00,No,Chewy,email
TEENIE,2026-05-06,19:09:00,Yes,Amazon,facebook
TEENIE,2026-05-06,08:12:00,No,Target,instagram
TEENIE,2026-05-06,09:15:00,Yes,Walmart,google
TEENIE,2026-05-06,10:18:00,No,PetSmart,email
TEENIE,2026-05-06,11:21:00,Yes,Chewy,facebook
TEENIE,2026-05-06,12:24:00,No,Amazon,instagram
TEENIE,2026-05-06,13:27:00,Yes,Target,google
TEENIE,2026-05-06,14:30:00,No,Walmart,email
TEENIE,2026-05-06,15:33:00,Yes,PetSmart,facebook
TEENIE,2026-05-06,16:36:00,No,Chewy,instagram
TEENIE,2026-05-06,17:39:00,Yes,Amazon,google
TEENIE,2026-05-06,18:42:00,No,Target,email
TEENIE,2026-05-06,19:45:00,Yes,Walmart,facebook
TEENIE,2026-05-06,08:48:00,No,PetSmart,instagram
TEENIE,2026-05-06,09:51:00,Yes,Chewy,google
TEENIE,2026-05-06,10:54:00,No,Amazon,email
TEENIE,2026-05-06,11:57:00,Yes,Target,facebook
TEENIE,2026-05-06,12:00:00,No,Walmart,instagram
TEENIE,2026-05-06,13:03:00,Yes,PetSmart,google
TEENIE,2026-05-06,14:06:00,No,Chewy,email
TEENIE,2026-05-06,15:09:00,Yes,Amazon,facebook
TEENIE,2026-05-06,16:12:00,No,Target,instagram
TEENIE,2026-05-06,17:15:00,Yes,Walmart,google
TEENIE,2026-05-06,18:18:00,No,PetSmart,email
TEENIE,2026-05-06,19:21:00,Yes,Chewy,facebook
TEENIE,2026-05-06,08:24:00,No,Amazon,instagram
